psgc_id,name,correspondence_code,geographic_level,old_names,city_class,income_classification,settlement_type,population,,barangay_status
0304905000,Carranglan,034905000,Mun,,,1st,,"  42,420 ",,
0304906000,Cuyapo,034906000,Mun,,,1st,,"  68,066 ",,
0304907000,Gabaldon,034907000,Mun,Bitulok & Sabani,,1st,,"  38,958 ",,
0304908000,City of Gapan,034908000,City,,CC,3rd,,"  122,968 ",,
0304909000,General Mamerto Natividad,034909000,Mun,,,2nd,,"  44,311 ",,
0304910000,General Tinio,034910000,Mun,Papaya,,1st,,"  55,925 ",,
0304911000,Guimba,034911000,Mun,,,1st,,"  127,653 ",,
0304912000,Jaen,034912000,Mun,,,1st,,"  79,189 ",,
0304913000,Laur,034913000,Mun,,,1st,,"  38,263 ",,
0304914000,Licab,034914000,Mun,,,3rd,,"  29,269 ",,
0304915000,Llanera,034915000,Mun,,,2nd,,"  42,281 ",,
0304916000,Lupao,034916000,Mun,,,2nd,,"  45,917 ",,
0304917000,Science City of Muñoz,034917000,City,,CC,4th,,"  84,308 ",,
0304918000,Nampicuan,034918000,Mun,,,4th,,"  14,471 ",,
0304919000,City of Palayan ,034919000,City,,CC,4th,,"  45,383 ",,Capital
0304920000,Pantabangan,034920000,Mun,,,1st,,"  31,763 ",,
0304921000,Peñaranda,034921000,Mun,,,2nd,,"  32,269 ",,
0304922000,Quezon,034922000,Mun,,,2nd,,"  41,845 ",,
0304923000,Rizal,034923000,Mun,,,1st,,"  70,196 ",,
0304924000,San Antonio,034924000,Mun,,,1st,,"  83,060 ",,
0304925000,San Isidro,034925000,Mun,,,1st,,"  54,372 ",,
0304926000,San Jose City,034926000,City,,CC,2nd,,"  150,917 ",,
0304927000,San Leonardo,034927000,Mun,,,1st,,"  68,536 ",,
0304928000,Santa Rosa,034928000,Mun,,,1st,,"  75,649 ",,
0304929000,Santo Domingo,034929000,Mun,,,1st,,"  61,092 ",,
0304930000,Talavera,034930000,Mun,,,1st,,"  132,338 ",,
0304931000,Talugtug,034931000,Mun,,,3rd,,"  25,236 ",,
0304932000,Zaragoza,034932000,Mun,,,1st,,"  53,090 ",,
0305400000,Pampanga,035400000,Prov,,,1st,,"  2,437,709 ",(excluding CITY OF ANGELES) ,
0305402000,Apalit,035402000,Mun,,,1st,,"  117,160 ",,
0305403000,Arayat,035403000,Mun,,,1st,,"  144,875 ",,
0305404000,Bacolor,035404000,Mun,,,1st,,"  48,066 ",,
0305405000,Candaba,035405000,Mun,,,1st,,"  119,497 ",,
0305406000,Floridablanca,035406000,Mun,,,1st,,"  135,542 ",,
0305407000,Guagua,035407000,Mun,,,1st,,"  128,893 ",,
0305408000,Lubao,035408000,Mun,,,1st,,"  173,502 ",,
0305409000,Mabalacat City,035409000,City,,CC,1st,,"  293,244 ",,
0305410000,Macabebe,035410000,Mun,,,1st,,"  78,151 ",,
0305411000,Magalang,035411000,Mun,,,1st,,"  124,188 ",,
0305412000,Masantol,035412000,Mun,,,1st,,"  57,990 ",,
0305413000,Mexico,035413000,Mun,,,1st,,"  173,403 ",,
0305414000,Minalin,035414000,Mun,,,2nd,,"  48,380 ",,
0305415000,Porac,035415000,Mun,,,1st,,"  140,751 ",,
0305416000,City of San Fernando ,035416000,City,,CC,1st,,"  354,666 ",,Capital
0305417000,San Luis,035417000,Mun,,,2nd,,"  58,551 ",,
0305418000,San Simon,035418000,Mun,,,1st,,"  59,182 ",,
0305419000,Santa Ana,035419000,Mun,,,1st,,"  61,537 ",,
0305420000,Santa Rita,035420000,Mun,,,2nd,,"  48,209 ",,
0305421000,Sto. Tomas,035421000,Mun,,,2nd,,"  42,846 ",,
0305422000,Sasmuan,035422000,Mun,Sexmoan,,3rd,,"  29,076 ",,
0306900000,Tarlac,036900000,Prov,,,1st,,"  1,503,456 ",,
0306901000,Anao,036901000,Mun,,,4th,,"  12,208 ",,
0306902000,Bamban,036902000,Mun,,,1st,,"  78,260 ",,
0306903000,Camiling,036903000,Mun,,,1st,,"  87,319 ",,
0306904000,Capas,036904000,Mun,,,1st,,"  156,056 ",,
0306905000,Concepcion,036905000,Mun,,,1st,,"  169,953 ",,
0306906000,Gerona,036906000,Mun,,,1st,,"  94,485 ",,
0306907000,La Paz,036907000,Mun,,,1st,,"  68,952 ",,
0306908000,Mayantoc,036908000,Mun,,,1st,,"  32,597 ",,
0306909000,Moncada,036909000,Mun,,,1st,,"  62,819 ",,
0306910000,Paniqui,036910000,Mun,,,1st,,"  103,003 ",,
0306911000,Pura,036911000,Mun,,,3rd,,"  25,781 ",,
0306912000,Ramos,036912000,Mun,,,4th,,"  22,879 ",,
0306913000,San Clemente,036913000,Mun,,,4th,,"  13,181 ",,
0306914000,San Manuel,036914000,Mun,,,1st,,"  28,387 ",,
0306915000,Santa Ignacia,036915000,Mun,,,1st,,"  51,626 ",,
0306916000,City of Tarlac ,036916000,City,,CC,1st,,"  385,398 ",,Capital
0306917000,Victoria,036917000,Mun,,,1st,,"  69,370 ",,
0306918000,San Jose,036918000,Mun,,,1st,,"  41,182 ",,
0307100000,Zambales,037100000,Prov,,,1st,,"  649,615 ",(excluding CITY OF OLONGAPO) ,
0307101000,Botolan,037101000,Mun,,,1st,,"  66,739 ",,
0307102000,Cabangan,037102000,Mun,,,2nd,,"  28,118 ",,
0307103000,Candelaria,037103000,Mun,,,1st,,"  30,263 ",,
0307104000,Castillejos,037104000,Mun,,,1st,,"  67,889 ",,
0307105000,Iba ,037105000,Mun,,,1st,,"  55,581 ",,Capital
0307106000,Masinloc,037106000,Mun,,,1st,,"  54,529 ",,
0307108000,Palauig,037108000,Mun,,,1st,,"  39,784 ",,
0307109000,San Antonio,037109000,Mun,,,1st,,"  37,450 ",,
0307110000,San Felipe,037110000,Mun,,,3rd,,"  25,033 ",,
0307111000,San Marcelino,037111000,Mun,,,1st,,"  37,719 ",,
0307112000,San Narciso,037112000,Mun,,,3rd,,"  30,759 ",,
0307113000,Santa Cruz,037113000,Mun,,,1st,,"  63,839 ",,
0307114000,Subic,037114000,Mun,,,1st,,"  111,912 ",,
0307700000,Aurora,037700000,Prov,,,2nd,,"  235,750 ",,
0307701000,Baler ,037701000,Mun,,,1st,,"  43,785 ",,Capital
0307702000,Casiguran,037702000,Mun,,,1st,,"  26,564 ",,
0307703000,Dilasag,037703000,Mun,,,2nd,,"  17,102 ",,
0307704000,Dinalungan,037704000,Mun,,,3rd,,"  12,508 ",,
0307705000,Dingalan,037705000,Mun,,,2nd,,"  27,878 ",,
0307706000,Dipaculao,037706000,Mun,,,1st,,"  33,131 ",,
0307707000,Maria Aurora,037707000,Mun,,,1st,,"  44,958 ",,
0307708000,San Luis,037708000,Mun,,,1st,,"  29,824 ",,
0330100000,City of Angeles,035401000,City,,HUC,1st,,"  462,928 ",,
0331400000,City of Olongapo,037107000,City,,HUC,1st,,"  260,317 ",,
0400000000,Region IV-A (CALABARZON),040000000,Reg,,,,,"  16,195,042 ",,
0401000000,Batangas,041000000,Prov,,,1st,,"  2,908,494 ",,
0401001000,Agoncillo,041001000,Mun,,,2nd,,"  39,101 ",,
0401002000,Alitagtag,041002000,Mun,,,4th,,"  26,819 ",,
0401003000,Balayan,041003000,Mun,,,1st,,"  95,913 ",,
0401004000,Balete,041004000,Mun,,,4th,,"  24,055 ",,
0401005000,Batangas City ,041005000,City,,CC,1st,,"  351,437 ",,Capital
0401006000,Bauan,041006000,Mun,,,1st,,"  90,819 ",,
0401007000,City of Calaca,041007000,City,,CC,3rd,,"  87,361 ",,
0401008000,Calatagan,041008000,Mun,,,1st,,"  58,719 ",,
0401009000,Cuenca,041009000,Mun,,,2nd,,"  36,235 ",,
0401010000,Ibaan,041010000,Mun,,,1st,,"  58,507 ",,
0401011000,Laurel,041011000,Mun,,,2nd,,"  43,210 ",,
0401012000,Lemery,041012000,Mun,,,1st,,"  93,186 ",,
0401013000,Lian,041013000,Mun,,,1st,,"  56,280 ",,
0401014000,City of Lipa,041014000,City,,CC,1st,,"  372,931 ",,
0401015000,Lobo,041015000,Mun,,,1st,,"  40,736 ",,
0401016000,Mabini,041016000,Mun,,,1st,,"  50,858 ",,
0401017000,Malvar,041017000,Mun,,,1st,,"  64,379 ",,
0401018000,Mataasnakahoy,041018000,Mun,,,3rd,,"  30,621 ",,
0401019000,Nasugbu,041019000,Mun,,,1st,,"  136,524 ",,
0401020000,Padre Garcia,041020000,Mun,,,1st,,"  51,853 ",,
0401021000,Rosario,041021000,Mun,,,1st,,"  128,352 ",,
0401022000,San Jose,041022000,Mun,,,1st,,"  79,868 ",,
0401023000,San Juan,041023000,Mun,,,1st,,"  114,068 ",,
0401024000,San Luis,041024000,Mun,,,3rd,,"  36,172 ",,
0401025000,San Nicolas,041025000,Mun,,,4th,,"  23,908 ",,
0401026000,San Pascual,041026000,Mun,,,1st,,"  69,009 ",,
0401027000,Santa Teresita,041027000,Mun,,,4th,,"  21,559 ",,
0401028000,City of Sto. Tomas,041028000,City,,CC,1st,,"  218,500 ",,
0401029000,Taal,041029000,Mun,,,1st,,"  61,460 ",,
0401030000,Talisay,041030000,Mun,,,1st,,"  46,238 ",,
0401031000,City of Tanauan,041031000,City,,CC,1st,,"  193,936 ",,
0401032000,Taysan,041032000,Mun,,,1st,,"  40,146 ",,
0401033000,Tingloy,041033000,Mun,,,4th,,"  19,215 ",,
0401034000,Tuy,041034000,Mun,,,2nd,,"  46,519 ",,
0402100000,Cavite,042100000,Prov,,,1st,,"  4,344,829 ",,
0402101000,Alfonso,042101000,Mun,,,1st,,"  59,306 ",,
0402102000,Amadeo,042102000,Mun,,,2nd,,"  41,901 ",,
0402103000,City of Bacoor,042103000,City,,CC,1st,,"  664,625 ",,
0402104000,City of Carmona,042104000,City,,CC,2nd,,"  106,256 ",,
0402105000,City of Cavite,042105000,City,,CC,4th,,"  100,674 ",,
0402106000,City of Dasmariñas,042106000,City,,CC,1st,,"  703,141 ",,
0402107000,General Emilio Aguinaldo,042107000,Mun,,,4th,,"  23,973 ",,
0402108000,City of General Trias,042108000,City,,CC,1st,,"  450,583 ",,
0402109000,City of Imus,042109000,City,,CC,1st,,"  496,794 ",,
0402110000,Indang,042110000,Mun,,,1st,,"  68,699 ",,
0402111000,Kawit,042111000,Mun,,,1st,,"  107,535 ",,
0402112000,Magallanes,042112000,Mun,,,3rd,,"  23,851 ",,
0402113000,Maragondon,042113000,Mun,,,2nd,,"  40,687 ",,
0402114000,Mendez,042114000,Mun,Mendez-Nuñez,,2nd,,"  34,879 ",,
0402115000,Naic,042115000,Mun,,,1st,,"  160,987 ",,
0402116000,Noveleta,042116000,Mun,,,1st,,"  49,452 ",,
0402117000,Rosario,042117000,Mun,,,1st,,"  110,807 ",,
0402118000,Silang,042118000,Mun,,,1st,,"  295,644 ",,
0402119000,City of Tagaytay,042119000,City,,CC,1st,,"  85,330 ",,
0402120000,Tanza,042120000,Mun,,,1st,,"  312,116 ",,
0402121000,Ternate,042121000,Mun,,,3rd,,"  24,653 ",,
0402122000,City of Trece Martires ,042122000,City,,CC,2nd,,"  210,503 ",,Capital
0402123000,Gen. Mariano Alvarez,042123000,Mun,,,1st,,"  172,433 ",,
0403400000,Laguna,043400000,Prov,,,1st,,"  3,382,193 ",,
0403401000,Alaminos,043401000,Mun,,,1st,,"  51,619 ",,
0403402000,Bay,043402000,Mun,,,1st,,"  67,182 ",,
0403403000,City of Biñan,043403000,City,,CC,1st,,"  407,437 ",,
0403404000,City of Cabuyao,043404000,City,,CC,1st,,"  355,330 ",,
0403405000,City of Calamba,043405000,City,,CC,1st,,"  539,671 ",,
0403406000,Calauan,043406000,Mun,,,1st,,"  87,693 ",,
0403407000,Cavinti,043407000,Mun,,,2nd,,"  23,980 ",,
0403408000,Famy,043408000,Mun,,,4th,,"  16,791 ",,
0403409000,Kalayaan,043409000,Mun,,,3rd,,"  24,755 ",,
0403410000,Liliw,043410000,Mun,,,3rd,,"  39,491 ",,
0403411000,Los Baños,043411000,Mun,,,1st,,"  115,353 ",,
0403412000,Luisiana,043412000,Mun,,,4th,,"  20,859 ",,
0403413000,Lumban,043413000,Mun,,,3rd,,"  32,330 ",,
0403414000,Mabitac,043414000,Mun,,,4th,,"  21,275 ",,
0403415000,Magdalena,043415000,Mun,,,3rd,,"  27,816 ",,
0403416000,Majayjay,043416000,Mun,,,3rd,,"  27,893 ",,
0403417000,Nagcarlan,043417000,Mun,,,1st,,"  64,866 ",,
0403418000,Paete,043418000,Mun,,,4th,,"  24,945 ",,
0403419000,Pagsanjan,043419000,Mun,,,2nd,,"  44,327 ",,
0403420000,Pakil,043420000,Mun,,,3rd,,"  23,495 ",,
0403421000,Pangil,043421000,Mun,,,3rd,,"  25,026 ",,
0403422000,Pila,043422000,Mun,,,1st,,"  54,613 ",,
0403423000,Rizal,043423000,Mun,,,4th,,"  18,332 ",,
0403424000,City of San Pablo,043424000,City,,CC,1st,,"  285,348 ",,
0403425000,City of San Pedro,043425000,City,,CC,1st,,"  326,001 ",,
0403426000,Santa Cruz ,043426000,Mun,,,1st,,"  123,574 ",,Capital
0403427000,Santa Maria,043427000,Mun,,,2nd,,"  34,511 ",,
0403428000,City of Santa Rosa,043428000,City,,CC,1st,,"  414,812 ",,
0403429000,Siniloan,043429000,Mun,,,1st,,"  39,460 ",,
0403430000,Victoria,043430000,Mun,,,2nd,,"  43,408 ",,
0405600000,Quezon,045600000,Prov,,,1st,,"  1,950,459 ",(excluding CITY OF LUCENA) ,
0405601000,Agdangan,045601000,Mun,,,5th,,"  12,764 ",,
0405602000,Alabat,045602000,Mun,,,4th,,"  15,936 ",,
0405603000,Atimonan,045603000,Mun,,,1st,,"  64,260 ",,
0405605000,Buenavista,045605000,Mun,,,2nd,,"  31,160 ",,
0405606000,Burdeos,045606000,Mun,,,3rd,,"  24,644 ",,
0405607000,Calauag,045607000,Mun,,,1st,,"  71,809 ",,
0405608000,Candelaria,045608000,Mun,,,1st,,"  137,881 ",,
0405610000,Catanauan,045610000,Mun,,,1st,,"  72,752 ",,
0405615000,Dolores,045615000,Mun,,,3rd,,"  32,514 ",,
0405616000,General Luna,045616000,Mun,,,3rd,,"  24,804 ",,
0405617000,General Nakar,045617000,Mun,,,1st,,"  34,225 ",,
0405618000,Guinayangan,045618000,Mun,,,1st,,"  44,045 ",,
0405619000,Gumaca,045619000,Mun,,,1st,,"  71,942 ",,
0405620000,Infanta,045620000,Mun,,,1st,,"  76,186 ",,
0405621000,Jomalig,045621000,Mun,,,5th,,"  7,667 ",,
0405622000,Lopez,045622000,Mun,,,1st,,"  94,657 ",,
0405623000,Lucban,045623000,Mun,,,1st,,"  53,091 ",,
0405625000,Macalelon,045625000,Mun,,,3rd,,"  27,312 ",,
0405627000,Mauban,045627000,Mun,,,1st,,"  71,081 ",,
0405628000,Mulanay,045628000,Mun,,,1st,,"  55,576 ",,
0405629000,Padre Burgos,045629000,Mun,,,4th,,"  23,488 ",,
0405630000,Pagbilao,045630000,Mun,,,1st,,"  78,700 ",,
0405631000,Panukulan,045631000,Mun,,,3rd,,"  16,376 ",,
0405632000,Patnanungan,045632000,Mun,,,4th,,"  15,052 ",,
0405633000,Perez,045633000,Mun,,,4th,,"  12,767 ",,
0405634000,Pitogo,045634000,Mun,,,4th,,"  22,798 ",,
0405635000,Plaridel,045635000,Mun,,,5th,,"  10,129 ",,
0405636000,Polillo,045636000,Mun,,,1st,,"  31,908 ",,
0405637000,Quezon,045637000,Mun,,,4th,,"  15,886 ",,
0405638000,Real,045638000,Mun,,,1st,,"  38,678 ",,
0405639000,Sampaloc,045639000,Mun,,,4th,,"  13,629 ",,
0405640000,San Andres,045640000,Mun,,,2nd,,"  37,454 ",,
0405641000,San Antonio,045641000,Mun,,,3rd,,"  35,891 ",,
0405642000,San Francisco,045642000,Mun,Aurora,,1st,,"  62,097 ",,
0405644000,San Narciso,045644000,Mun,,,1st,,"  51,058 ",,
0405645000,Sariaya,045645000,Mun,,,1st,,"  161,868 ",,
0405646000,Tagkawayan,045646000,Mun,,,1st,,"  54,003 ",,
0405647000,City of Tayabas,045647000,City,,CC,3rd,,"  112,658 ",,
0405648000,Tiaong,045648000,Mun,,,1st,,"  106,265 ",,
0405649000,Unisan,045649000,Mun,,,3rd,,"  25,448 ",,
0405800000,Rizal,045800000,Prov,,,1st,,"  3,330,143 ",,
0405801000,Angono,045801000,Mun,,,1st,,"  130,494 ",,
0405802000,City of Antipolo ,045802000,City,,CC,1st,,"  887,399 ",,Capital
0405803000,Baras,045803000,Mun,,,1st,,"  87,637 ",,
0405804000,Binangonan,045804000,Mun,,,1st,,"  313,631 ",,
0405805000,Cainta,045805000,Mun,,,1st,,"  376,933 ",,
0405806000,Cardona,045806000,Mun,,,2nd,,"  50,143 ",,
0405807000,Jala-Jala,045807000,Mun,,,3rd,,"  34,017 ",,
0405808000,Rodriguez,045808000,Mun,Montalban,,1st,,"  443,954 ",,
0405809000,Morong,045809000,Mun,,,1st,,"  71,151 ",,
0405810000,Pililla,045810000,Mun,,,1st,,"  71,535 ",,
0405811000,San Mateo,045811000,Mun,,,1st,,"  273,306 ",,
0405812000,Tanay,045812000,Mun,,,1st,,"  139,420 ",,
0405813000,Taytay,045813000,Mun,,,1st,,"  386,451 ",,
0405814000,Teresa,045814000,Mun,,,1st,,"  64,072 ",,
0431200000,City of Lucena ,045624000,City,,HUC,1st,,"  278,924 ",,Capital
1700000000,MIMAROPA Region,170000000,Reg,,,,,"  3,228,558 ",,
1704000000,Marinduque,174000000,Prov,,,2nd,,"  239,207 ",,
1704001000,Boac ,174001000,Mun,,,1st,,"  57,283 ",,Capital
1704002000,Buenavista,174002000,Mun,,,4th,,"  26,043 ",,
1704003000,Gasan,174003000,Mun,,,2nd,,"  36,197 ",,
1704004000,Mogpog,174004000,Mun,,,2nd,,"  34,516 ",,
1704005000,Santa Cruz,174005000,Mun,,,1st,,"  54,692 ",,
1704006000,Torrijos,174006000,Mun,,,2nd,,"  30,476 ",,
1705100000,Occidental Mindoro,175100000,Prov,,,1st,,"  525,354 ",,
1705101000,Abra De Ilog,175101000,Mun,,,1st,,"  35,176 ",,
1705102000,Calintaan,175102000,Mun,,,1st,,"  30,190 ",,
1705103000,Looc,175103000,Mun,,,4th,,"  7,802 ",,
1705104000,Lubang,175104000,Mun,,,4th,,"  17,437 ",,
1705105000,Magsaysay,175105000,Mun,,,1st,,"  39,767 ",,
1705106000,Mamburao ,175106000,Mun,,,1st,,"  47,705 ",,Capital
1705107000,Paluan,175107000,Mun,,,1st,,"  18,566 ",,
1705108000,Rizal,175108000,Mun,,,2nd,,"  40,429 ",,
1705109000,Sablayan,175109000,Mun,,,1st,,"  92,598 ",,
1705110000,San Jose,175110000,Mun,,,1st,,"  153,267 ",,
1705111000,Santa Cruz,175111000,Mun,,,1st,,"  42,417 ",,
1705200000,Oriental Mindoro,175200000,Prov,,,1st,,"  908,339 ",,
1705201000,Baco,175201000,Mun,,,1st,,"  39,817 ",,
1705202000,Bansud,175202000,Mun,,,1st,,"  42,671 ",,
1705203000,Bongabong,175203000,Mun,,,1st,,"  76,973 ",,
1705204000,Bulalacao,175204000,Mun,San Pedro,,1st,,"  44,366 ",,
1705205000,City of Calapan ,175205000,City,,CC,2nd,,"  145,786 ",,Capital
1705206000,Gloria,175206000,Mun,,,1st,,"  50,496 ",,
1705207000,Mansalay,175207000,Mun,,,1st,,"  59,114 ",,
1705208000,Naujan,175208000,Mun,,,1st,,"  109,587 ",,
1705209000,Pinamalayan,175209000,Mun,,,1st,,"  90,383 ",,
1705210000,Pola,175210000,Mun,,,2nd,,"  35,455 ",,
1705211000,Puerto Galera,175211000,Mun,,,1st,,"  41,961 ",,
1705212000,Roxas,175212000,Mun,,,1st,,"  58,849 ",,
1705213000,San Teodoro,175213000,Mun,,,2nd,,"  19,121 ",,
1705214000,Socorro,175214000,Mun,,,2nd,,"  41,585 ",,
1705215000,Victoria,175215000,Mun,,,1st,,"  52,175 ",,
1705300000,Palawan,175300000,Prov,,,1st,,"  939,594 ",(excluding CITY OF PUERTO PRINCESA) ,
1705301000,Aborlan,175301000,Mun,,,1st,,"  38,736 ",,
1705302000,Agutaya,175302000,Mun,,,5th,,"  12,867 ",,
1705303000,Araceli,175303000,Mun,,,3rd,,"  14,434 ",,
1705304000,Balabac,175304000,Mun,,,1st,,"  42,527 ",,
1705305000,Bataraza,175305000,Mun,,,1st,,"  85,439 ",,
1705306000,Brooke's Point,175306000,Mun,,,1st,,"  73,994 ",,
1705307000,Busuanga,175307000,Mun,,,1st,,"  25,617 ",,
1705308000,Cagayancillo,175308000,Mun,,,5th,,"  6,884 ",,
1705309000,Coron,175309000,Mun,,,1st,,"  65,855 ",,
1705310000,Cuyo,175310000,Mun,,,3rd,,"  23,489 ",,
1705311000,Dumaran,175311000,Mun,,,1st,,"  23,528 ",,
1705312000,El Nido,175312000,Mun,Bacuit,,1st,,"  50,494 ",,
1705313000,Linapacan,175313000,Mun,,,3rd,,"  16,424 ",,
1705314000,Magsaysay,175314000,Mun,,,4th,,"  12,603 ",,
1705315000,Narra,175315000,Mun,,,1st,,"  77,948 ",,
1705317000,Quezon,175317000,Mun,,,1st,,"  65,283 ",,
1705318000,Roxas,175318000,Mun,,,1st,,"  69,624 ",,
1705319000,San Vicente,175319000,Mun,,,1st,,"  33,507 ",,
1705320000,Taytay,175320000,Mun,,,1st,,"  83,357 ",,
1705321000,Kalayaan,175321000,Mun,,,4th,,  193 ,,
1705322000,Culion,175322000,Mun,,,1st,,"  23,213 ",,
1705323000,Dr. Jose P. Rizal,175323000,Mun,Marcos,,1st,,"  56,162 ",,
1705324000,Sofronio Española,175324000,Mun,,,1st,,"  37,416 ",,
1705900000,Romblon,175900000,Prov,,,2nd,,"  308,985 ",,
1705901000,Alcantara,175901000,Mun,,,4th,,"  17,171 ",,
1705902000,Banton,175902000,Mun,,,5th,,"  5,737 ",,
1705903000,Cajidiocan,175903000,Mun,,,3rd,,"  23,259 ",,
1705904000,Calatrava,175904000,Mun,,,4th,,"  11,342 ",,
1705905000,Concepcion,175905000,Mun,,,5th,,"  3,561 ",,
1705906000,Corcuera,175906000,Mun,,,5th,,"  10,112 ",,
1705907000,Looc,175907000,Mun,,,3rd,,"  21,799 ",,
1705908000,Magdiwang,175908000,Mun,,,4th,,"  15,385 ",,
1705909000,Odiongan,175909000,Mun,,,1st,,"  49,284 ",,
1705910000,Romblon ,175910000,Mun,,,2nd,,"  40,554 ",,Capital
1705911000,San Agustin,175911000,Mun,,,3rd,,"  24,115 ",,
1705912000,San Andres,175912000,Mun,,,4th,,"  15,940 ",,
1705913000,San Fernando,175913000,Mun,,,3rd,,"  24,171 ",,
1705914000,San Jose,175914000,Mun,,,5th,,"  11,759 ",,
1705915000,Santa Fe,175915000,Mun,,,4th,,"  17,802 ",,
1705916000,Ferrol,175916000,Mun,,,5th,,"  8,005 ",,
1705917000,Santa Maria,175917000,Mun,Imelda,,5th,,"  8,989 ",,
1731500000,City of Puerto Princesa ,175316000,City,,HUC,1st,,"  307,079 ",,Capital
0500000000,Region V (Bicol Region),050000000,Reg,,,,,"  6,082,165 ",,
0500500000,Albay,050500000,Prov,,,1st,,"  1,374,768 ",,
0500501000,Bacacay,050501000,Mun,,,1st,,"  72,485 ",,
0500502000,Camalig,050502000,Mun,,,1st,,"  72,042 ",,
0500503000,Daraga,050503000,Mun,Locsin,,1st,,"  133,893 ",,
0500504000,Guinobatan,050504000,Mun,,,1st,,"  85,786 ",,
0500505000,Jovellar,050505000,Mun,,,4th,,"  17,795 ",,
0500506000,City of Legazpi ,050506000,City,,CC,1st,,"  209,533 ",,Capital
0500507000,Libon,050507000,Mun,,,1st,,"  75,073 ",,
0500508000,City of Ligao,050508000,City,,CC,3rd,,"  118,096 ",,
0500509000,Malilipot,050509000,Mun,,,1st,,"  40,857 ",,
0500510000,Malinao,050510000,Mun,,,2nd,,"  47,395 ",,
0500511000,Manito,050511000,Mun,,,2nd,,"  26,162 ",,
0500512000,Oas,050512000,Mun,,,1st,,"  66,084 ",,
0500513000,Pio Duran,050513000,Mun,,,1st,,"  49,070 ",,
0500514000,Polangui,050514000,Mun,,,1st,,"  89,176 ",,
0500515000,Rapu-Rapu,050515000,Mun,,,2nd,,"  36,151 ",,
0500516000,Santo Domingo,050516000,Mun,Libog,,2nd,,"  37,765 ",,
0500517000,City of Tabaco,050517000,City,,CC,3rd,,"  140,961 ",,
0500518000,Tiwi,050518000,Mun,,,1st,,"  56,444 ",,
0501600000,Camarines Norte,051600000,Prov,,,1st,,"  629,699 ",,
0501601000,Basud,051601000,Mun,,,1st,,"  45,133 ",,
0501602000,Capalonga,051602000,Mun,,,1st,,"  36,223 ",,
0501603000,Daet ,051603000,Mun,,,1st,,"  111,700 ",,Capital
0501604000,San Lorenzo Ruiz,051604000,Mun,Imelda,,5th,,"  15,757 ",,
0501605000,Jose Panganiban,051605000,Mun,,,1st,,"  63,662 ",,
0501606000,Labo,051606000,Mun,,,1st,,"  109,245 ",,
0501607000,Mercedes,051607000,Mun,,,1st,,"  55,334 ",,
0501608000,Paracale,051608000,Mun,,,1st,,"  60,198 ",,
0501609000,San Vicente,051609000,Mun,,,4th,,"  12,579 ",,
0501610000,Santa Elena,051610000,Mun,,,1st,,"  43,582 ",,
0501611000,Talisay,051611000,Mun,,,4th,,"  27,244 ",,
0501612000,Vinzons,051612000,Mun,,,2nd,,"  49,042 ",,
0501700000,Camarines Sur,051700000,Prov,,,1st,,"  2,068,244 ",,
0501701000,Baao,051701000,Mun,,,1st,,"  61,493 ",,
0501702000,Balatan,051702000,Mun,,,3rd,,"  30,669 ",,
0501703000,Bato,051703000,Mun,,,2nd,,"  52,155 ",,
0501704000,Bombon,051704000,Mun,,,4th,,"  17,995 ",,
0501705000,Buhi,051705000,Mun,,,1st,,"  81,306 ",,
0501706000,Bula,051706000,Mun,,,1st,,"  73,143 ",,
0501707000,Cabusao,051707000,Mun,,,4th,,"  19,257 ",,
0501708000,Calabanga,051708000,Mun,,,1st,,"  88,906 ",,
0501709000,Camaligan,051709000,Mun,,,4th,,"  25,036 ",,
0501710000,Canaman,051710000,Mun,,,3rd,,"  36,205 ",,
0501711000,Caramoan,051711000,Mun,,,1st,,"  51,728 ",,
0501712000,Del Gallego,051712000,Mun,,,3rd,,"  26,403 ",,
0501713000,Gainza,051713000,Mun,,,5th,,"  11,584 ",,
0501714000,Garchitorena,051714000,Mun,,,2nd,,"  29,436 ",,
0501715000,Goa,051715000,Mun,,,1st,,"  71,368 ",,
0501716000,City of Iriga,051716000,City,,CC,3rd,,"  114,457 ",,
0501717000,Lagonoy,051717000,Mun,,,1st,,"  56,714 ",,
0501718000,Libmanan,051718000,Mun,,,1st,,"  112,994 ",,
0501719000,Lupi,051719000,Mun,,,2nd,,"  33,897 ",,
0501720000,Magarao,051720000,Mun,,,4th,,"  26,742 ",,
0501721000,Milaor,051721000,Mun,,,3rd,,"  33,963 ",,
0501722000,Minalabac,051722000,Mun,,,1st,,"  53,981 ",,
0501723000,Nabua,051723000,Mun,,,1st,,"  86,490 ",,
0501724000,City of Naga,051724000,City,,ICC,1st,,"  209,170 ",,
0501725000,Ocampo,051725000,Mun,,,2nd,,"  51,073 ",,
0501726000,Pamplona,051726000,Mun,,,3rd,,"  39,333 ",,
0501727000,Pasacao,051727000,Mun,,,1st,,"  53,461 ",,
0501728000,Pili ,051728000,Mun,,,1st,,"  99,196 ",,Capital
0501729000,Presentacion,051729000,Mun,Parubcan,,3rd,,"  22,591 ",,
0501730000,Ragay,051730000,Mun,,,1st,,"  59,770 ",,
0501731000,Sagñay,051731000,Mun,,,2nd,,"  36,841 ",,
0501732000,San Fernando,051732000,Mun,,,2nd,,"  38,626 ",,
0501733000,San Jose,051733000,Mun,,,3rd,,"  43,973 ",,
